Name,info,Partner
confocal microscopy,Tero Aittokallio,University of Helsinki (FIMM-UH)
counter screening assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
cytokine secretion assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
direct enzyme activity measurement method,Tero Aittokallio,University of Helsinki (FIMM-UH)
drug absorption assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
drug excretion assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
dye redistribution assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
ELISA,Tero Aittokallio,University of Helsinki (FIMM-UH)
endpoint assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
enzymatic stability assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
enzyme activity assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
enzyme complementation,Tero Aittokallio,University of Helsinki (FIMM-UH)
enzyme fragment complementation,Tero Aittokallio,University of Helsinki (FIMM-UH)
enzyme induction assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
enzyme inhibition assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
Fluorescence imaging apoptosis assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
Fluorescence imaging cell count assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
Fluorescence imaging cell cycle state assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
Fluorescence imaging cell growth inhibition assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
Fluorescence imaging morphology assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
Fluorescence imaging multiplex cytological profiling assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
Fluorescence imaging protein state assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
fluorescence microscopy,Tero Aittokallio,University of Helsinki (FIMM-UH)
fluorescent protein reporter gene assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
functional,Tero Aittokallio,University of Helsinki (FIMM-UH)
functional phenotypic,Tero Aittokallio,University of Helsinki (FIMM-UH)
"functional target-based_x000D_
",Tero Aittokallio,University of Helsinki (FIMM-UH)
gene expression assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
gene knock in,Tero Aittokallio,University of Helsinki (FIMM-UH)
gene knockdown,Tero Aittokallio,University of Helsinki (FIMM-UH)
gene knockout,Tero Aittokallio,University of Helsinki (FIMM-UH)
high throughput screening,Tero Aittokallio,University of Helsinki (FIMM-UH)
homogeneous time resolved fluorescence,Tero Aittokallio,University of Helsinki (FIMM-UH)
immunoassay,Tero Aittokallio,University of Helsinki (FIMM-UH)
kinase activity assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
kinome activity assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
low throughput screening,Tero Aittokallio,University of Helsinki (FIMM-UH)
luciferase enzyme activity assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
luciferase reporter gene assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
medium throughput screening,Tero Aittokallio,University of Helsinki (FIMM-UH)
membrane permeability assessment,Tero Aittokallio,University of Helsinki (FIMM-UH)
membrane potential assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
metabolic stability assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
Migration Assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
mitochondrial membrane potential assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
mitosis/apoptosis assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
primary assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
protein folding assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
protein-protein interaction assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
real-time PCR ,Tero Aittokallio,University of Helsinki (FIMM-UH)
reporter gene assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
RNA-seq gene expression profiling assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
sandwich ELISA,Tero Aittokallio,University of Helsinki (FIMM-UH)
secondary assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
selectivity assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
signal transduction assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
signaling pathway assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
time resolved fluorescence resonance energy transfer,Tero Aittokallio,University of Helsinki (FIMM-UH)
toxicity assay,Tero Aittokallio,University of Helsinki (FIMM-UH)
1536 well plate,Elin Asp,Karolinska Institutet
24 well plate,Elin Asp,Karolinska Institutet
384 well plate,Elin Asp,Karolinska Institutet
96 well plate,Elin Asp,Karolinska Institutet
ADMET,Elin Asp,Karolinska Institutet
antigen down assay,Elin Asp,Karolinska Institutet
apoptosis assay,Elin Asp,Karolinska Institutet
artifact assay,Elin Asp,Karolinska Institutet
assay format,Elin Asp,Karolinska Institutet
assay screening campaign stage,Elin Asp,Karolinska Institutet
assay screening throughput,Elin Asp,Karolinska Institutet
Bead-based immunoassay for protein state,Elin Asp,Karolinska Institutet
binding assay,Elin Asp,Karolinska Institutet
bioassay,Elin Asp,Karolinska Institutet
bioassay specification,Elin Asp,Karolinska Institutet
bioassay type,Elin Asp,Karolinska Institutet
biochemical format,Elin Asp,Karolinska Institutet
Bisulfite Sequencing assay,Elin Asp,Karolinska Institutet
brightfield microscopy,Elin Asp,Karolinska Institutet
BSEP inhibition assay,Elin Asp,Karolinska Institutet
Caco-2 permeability assay,Elin Asp,Karolinska Institutet
calcium redistribution assay,Elin Asp,Karolinska Institutet
cAMP redistribution assay,Elin Asp,Karolinska Institutet
cell based format,Elin Asp,Karolinska Institutet
cell binding assay,Elin Asp,Karolinska Institutet
cell cycle assay,Elin Asp,Karolinska Institutet
cell density determination,Elin Asp,Karolinska Institutet
cell growth assay,Elin Asp,Karolinska Institutet
cell morphology assay,Elin Asp,Karolinska Institutet
cell motility assay,Elin Asp,Karolinska Institutet
cell permeability assay,Elin Asp,Karolinska Institutet
cell proliferation assay,Elin Asp,Karolinska Institutet
cell viability assay,Elin Asp,Karolinska Institutet
cell viability ATP quantitation assay,Elin Asp,Karolinska Institutet
chemotaxis assay,Elin Asp,Karolinska Institutet
competitive immunoassay,Elin Asp,Karolinska Institutet
compound aggregation assay,Elin Asp,Karolinska Institutet
compound fluorescence assay,Elin Asp,Karolinska Institutet
compound library,Elin Asp,Karolinska Institutet
compound redox activity assay,Elin Asp,Karolinska Institutet
compound toxicity assay,Elin Asp,Karolinska Institutet
concentration response assay,Elin Asp,Karolinska Institutet
confirmatory assay,Elin Asp,Karolinska Institutet
confocal microscopy,Elin Asp,Karolinska Institutet
counter screening assay,Elin Asp,Karolinska Institutet
cytochrome P450 enzyme activity assay,Elin Asp,Karolinska Institutet
cytokine secretion assay,Elin Asp,Karolinska Institutet
direct enzyme activity measurement method,Elin Asp,Karolinska Institutet
drug absorption assay,Elin Asp,Karolinska Institutet
drug excretion assay,Elin Asp,Karolinska Institutet
dye redistribution assay,Elin Asp,Karolinska Institutet
ELISA,Elin Asp,Karolinska Institutet
endpoint assay,Elin Asp,Karolinska Institutet
enzymatic stability assay,Elin Asp,Karolinska Institutet
enzyme activity assay,Elin Asp,Karolinska Institutet
enzyme complementation,Elin Asp,Karolinska Institutet
enzyme fragment complementation,Elin Asp,Karolinska Institutet
enzyme induction assay,Elin Asp,Karolinska Institutet
enzyme inhibition assay,Elin Asp,Karolinska Institutet
epigenetic profiling assay,Elin Asp,Karolinska Institutet
Fluorescence imaging apoptosis assay,Elin Asp,Karolinska Institutet
Fluorescence imaging cell count assay,Elin Asp,Karolinska Institutet
Fluorescence imaging cell cycle state assay,Elin Asp,Karolinska Institutet
Fluorescence imaging cell growth inhibition assay,Elin Asp,Karolinska Institutet
Fluorescence imaging morphology assay,Elin Asp,Karolinska Institutet
Fluorescence imaging multiplex cytological profiling assay,Elin Asp,Karolinska Institutet
Fluorescence imaging protein state assay,Elin Asp,Karolinska Institutet
fluorescence microscopy,Elin Asp,Karolinska Institutet
fluorescent protein reporter gene assay,Elin Asp,Karolinska Institutet
functional,Elin Asp,Karolinska Institutet
functional phenotypic,Elin Asp,Karolinska Institutet
"functional target-based_x000D_
",Elin Asp,Karolinska Institutet
gene expression assay,Elin Asp,Karolinska Institutet
gene knock in,Elin Asp,Karolinska Institutet
gene knockdown,Elin Asp,Karolinska Institutet
gene knockout,Elin Asp,Karolinska Institutet
GSH adduct formation,Elin Asp,Karolinska Institutet
hepatocyte stability assay,Elin Asp,Karolinska Institutet
high throughput screening,Elin Asp,Karolinska Institutet
homogeneous time resolved fluorescence,Elin Asp,Karolinska Institutet
HPLC System,Elin Asp,Karolinska Institutet
imaging cytometer,Elin Asp,Karolinska Institutet
immunoassay,Elin Asp,Karolinska Institutet
immunoblot,Elin Asp,Karolinska Institutet
immunocytochemistry,Elin Asp,Karolinska Institutet
immunofluorescent labeling,Elin Asp,Karolinska Institutet
immunohistochemistry,Elin Asp,Karolinska Institutet
in situ immunoassay,Elin Asp,Karolinska Institutet
in vivo efficacy assay,Elin Asp,Karolinska Institutet
ion channel assay,Elin Asp,Karolinska Institutet
isothermal titration calorimetry,Elin Asp,Karolinska Institutet
kinase activity assay,Elin Asp,Karolinska Institutet
kinetic assay,Elin Asp,Karolinska Institutet
lead optimization assay,Elin Asp,Karolinska Institutet
Liquid Chromatography/Mass Spectroscopy (LC/MS) protein quantification,Elin Asp,Karolinska Institutet
low throughput screening,Elin Asp,Karolinska Institutet
luciferase enzyme activity assay,Elin Asp,Karolinska Institutet
luciferase reporter gene assay,Elin Asp,Karolinska Institutet
mass spectrometry,Elin Asp,Karolinska Institutet
medium throughput screening,Elin Asp,Karolinska Institutet
membrane permeability assessment,Elin Asp,Karolinska Institutet
metabolic stability assay,Elin Asp,Karolinska Institutet
Migration Assay,Elin Asp,Karolinska Institutet
mitochondrial membrane potential assay,Elin Asp,Karolinska Institutet
mitosis/apoptosis assay,Elin Asp,Karolinska Institutet
MS protein quantification assay,Elin Asp,Karolinska Institutet
MS protein state assay,Elin Asp,Karolinska Institutet
neurite outgrowth assay,Elin Asp,Karolinska Institutet
oxidative stress assay,Elin Asp,Karolinska Institutet
parental cell line assay,Elin Asp,Karolinska Institutet
patch clamp,Elin Asp,Karolinska Institutet
PD biomarker assay,Elin Asp,Karolinska Institutet
permeability assay,Elin Asp,Karolinska Institutet
pH stability assay,Elin Asp,Karolinska Institutet
pharmacodynamic assay,Elin Asp,Karolinska Institutet
pharmacokinetic assay,Elin Asp,Karolinska Institutet
Pharmacology: Primary Pharmacodynamics,Elin Asp,Karolinska Institutet
phosphatase activity assay,Elin Asp,Karolinska Institutet
phosphorylation assay,Elin Asp,Karolinska Institutet
physicochemical assay,Elin Asp,Karolinska Institutet
plasma protein binding assay,Elin Asp,Karolinska Institutet
plasma stability assay,Elin Asp,Karolinska Institutet
posttranslation modification assay,Elin Asp,Karolinska Institutet
preclinical development stage,Elin Asp,Karolinska Institutet
primary assay,Elin Asp,Karolinska Institutet
protease activity assay,Elin Asp,Karolinska Institutet
protein expression assay,Elin Asp,Karolinska Institutet
protein redistribution assay,Elin Asp,Karolinska Institutet
protein stability assay,Elin Asp,Karolinska Institutet
protein unfolding assay,Elin Asp,Karolinska Institutet
protein-protein interaction assay,Elin Asp,Karolinska Institutet
protein-small molecule interaction assay,Elin Asp,Karolinska Institutet
protein-turnover assay,Elin Asp,Karolinska Institutet
real-time PCR ,Elin Asp,Karolinska Institutet
receptor induction assay,Elin Asp,Karolinska Institutet
receptor internalization assay,Elin Asp,Karolinska Institutet
reporter gene assay,Elin Asp,Karolinska Institutet
RNA-seq gene expression profiling assay,Elin Asp,Karolinska Institutet
sandwich ELISA,Elin Asp,Karolinska Institutet
SAR by NMR,Elin Asp,Karolinska Institutet
second messenger assay,Elin Asp,Karolinska Institutet
secondary assay,Elin Asp,Karolinska Institutet
selectivity assay,Elin Asp,Karolinska Institutet
signal transduction assay,Elin Asp,Karolinska Institutet
signaling pathway assay,Elin Asp,Karolinska Institutet
surface plasmon resonance,Elin Asp,Karolinska Institutet
SWATH MS protein profiling assay,Elin Asp,Karolinska Institutet
SWATH-MS protein quantification assay,Elin Asp,Karolinska Institutet
target engagement assay,Elin Asp,Karolinska Institutet
thermal shift assay,Elin Asp,Karolinska Institutet
time resolved fluorescence resonance energy transfer,Elin Asp,Karolinska Institutet
toxicity assay,Elin Asp,Karolinska Institutet
1536 well plate,Antonio Avallone,Istituto Nazionale Tumori
24 well plate,Antonio Avallone,Istituto Nazionale Tumori
384 well plate,Antonio Avallone,Istituto Nazionale Tumori
96 well plate,Antonio Avallone,Istituto Nazionale Tumori
acetylated histone assay,Antonio Avallone,Istituto Nazionale Tumori
apoptosis assay,Antonio Avallone,Istituto Nazionale Tumori
artifact assay,Antonio Avallone,Istituto Nazionale Tumori
assay format,Antonio Avallone,Istituto Nazionale Tumori
assay screening campaign stage,Antonio Avallone,Istituto Nazionale Tumori
assay screening throughput,Antonio Avallone,Istituto Nazionale Tumori
bioassay,Antonio Avallone,Istituto Nazionale Tumori
bioassay type,Antonio Avallone,Istituto Nazionale Tumori
bioavailability assay,Antonio Avallone,Istituto Nazionale Tumori
biochemical format,Antonio Avallone,Istituto Nazionale Tumori
brightfield microscopy,Antonio Avallone,Istituto Nazionale Tumori
cell based format,Antonio Avallone,Istituto Nazionale Tumori
cell cycle assay,Antonio Avallone,Istituto Nazionale Tumori
cell density determination,Antonio Avallone,Istituto Nazionale Tumori
cell growth assay,Antonio Avallone,Istituto Nazionale Tumori
cell morphology assay,Antonio Avallone,Istituto Nazionale Tumori
cell motility assay,Antonio Avallone,Istituto Nazionale Tumori
cell permeability assay,Antonio Avallone,Istituto Nazionale Tumori
cell proliferation assay,Antonio Avallone,Istituto Nazionale Tumori
cell viability assay,Antonio Avallone,Istituto Nazionale Tumori
cell viability ATP quantitation assay,Antonio Avallone,Istituto Nazionale Tumori
chaperone activity assay,Antonio Avallone,Istituto Nazionale Tumori
chemotaxis assay,Antonio Avallone,Istituto Nazionale Tumori
compound library,Antonio Avallone,Istituto Nazionale Tumori
compound redox activity assay,Antonio Avallone,Istituto Nazionale Tumori
compound toxicity assay,Antonio Avallone,Istituto Nazionale Tumori
concentration response assay,Antonio Avallone,Istituto Nazionale Tumori
confirmatory assay,Antonio Avallone,Istituto Nazionale Tumori
confocal microscopy,Antonio Avallone,Istituto Nazionale Tumori
cytokine secretion assay,Antonio Avallone,Istituto Nazionale Tumori
direct enzyme activity measurement method,Antonio Avallone,Istituto Nazionale Tumori
ELISA,Antonio Avallone,Istituto Nazionale Tumori
ELISA protein secretion profiling assay,Antonio Avallone,Istituto Nazionale Tumori
endpoint assay,Antonio Avallone,Istituto Nazionale Tumori
epigenetic assay,Antonio Avallone,Istituto Nazionale Tumori
epigenetic profiling assay,Antonio Avallone,Istituto Nazionale Tumori
Fluorescence imaging apoptosis assay,Antonio Avallone,Istituto Nazionale Tumori
Fluorescence imaging cell count assay,Antonio Avallone,Istituto Nazionale Tumori
Fluorescence imaging cell cycle state assay,Antonio Avallone,Istituto Nazionale Tumori
Fluorescence imaging cell growth inhibition assay,Antonio Avallone,Istituto Nazionale Tumori
Fluorescence imaging morphology assay,Antonio Avallone,Istituto Nazionale Tumori
Fluorescence imaging multiplex cytological profiling assay,Antonio Avallone,Istituto Nazionale Tumori
Fluorescence imaging protein state assay,Antonio Avallone,Istituto Nazionale Tumori
fluorescence microscopy,Antonio Avallone,Istituto Nazionale Tumori
fluorescence-linked immunosorbent assay,Antonio Avallone,Istituto Nazionale Tumori
gene expression assay,Antonio Avallone,Istituto Nazionale Tumori
gene knock in,Antonio Avallone,Istituto Nazionale Tumori
gene knockdown,Antonio Avallone,Istituto Nazionale Tumori
gene knockout,Antonio Avallone,Istituto Nazionale Tumori
global chromatin epigenetic profiling assay,Antonio Avallone,Istituto Nazionale Tumori
high throughput screening,Antonio Avallone,Istituto Nazionale Tumori
HPLC System,Antonio Avallone,Istituto Nazionale Tumori
immunoblot,Antonio Avallone,Istituto Nazionale Tumori
immunofluorescent labeling,Antonio Avallone,Istituto Nazionale Tumori
immunohistochemistry,Antonio Avallone,Istituto Nazionale Tumori
impedance,Antonio Avallone,Istituto Nazionale Tumori
in vivo efficacy assay,Antonio Avallone,Istituto Nazionale Tumori
Liquid Chromatography/Mass Spectroscopy (LC/MS) protein quantification,Antonio Avallone,Istituto Nazionale Tumori
luciferase reporter gene assay,Antonio Avallone,Istituto Nazionale Tumori
mass spectrometry,Antonio Avallone,Istituto Nazionale Tumori
metabolomic assay,Antonio Avallone,Istituto Nazionale Tumori
metabolomic profiling assay,Antonio Avallone,Istituto Nazionale Tumori
Migration Assay,Antonio Avallone,Istituto Nazionale Tumori
mitochondrial membrane potential assay,Antonio Avallone,Istituto Nazionale Tumori
MS protein quantification assay,Antonio Avallone,Istituto Nazionale Tumori
optical microscopy,Antonio Avallone,Istituto Nazionale Tumori
oxidative phosphorylation assay,Antonio Avallone,Istituto Nazionale Tumori
oxidative stress assay,Antonio Avallone,Istituto Nazionale Tumori
oxidoreductase activity assay,Antonio Avallone,Istituto Nazionale Tumori
phosphorylation assay,Antonio Avallone,Istituto Nazionale Tumori
posttranslation modification assay,Antonio Avallone,Istituto Nazionale Tumori
preclinical development stage,Antonio Avallone,Istituto Nazionale Tumori
protein expression assay,Antonio Avallone,Istituto Nazionale Tumori
quantitative PCR,Antonio Avallone,Istituto Nazionale Tumori
real-time PCR ,Antonio Avallone,Istituto Nazionale Tumori
